/home/datadons/.local/lib/python3.8/site-packages/gensim/similarities/__init__.py:15: UserWarning: The gensim.similarities.levenshtein submodule is disabled, because the optional Levenshtein package <https://pypi.org/project/python-Levenshtein/> is unavailable. Install Levenhstein (e.g. `pip install python-Levenshtein`) to suppress this warning.
  warnings.warn(msg)
data:  vector_representation/conftest.py.txt
data:  vector_representation/_argon2.py.txt
data:  vector_representation/binhex.py.txt
data:  vector_representation/http.py.txt
data:  vector_representation/function_manager.py.txt
data:  vector_representation/creator-profiler.py.txt
data:  vector_representation/rabbitmq.py.txt
predicts tensor([1., 1., 1., 1., 0., 1., 0., 0., 1., 1., 0., 1., 1., 1., 1., 1., 1., 1.,
        1., 1.])
predicts tensor([0., 1., 0., 1., 0., 0., 0., 0., 0., 1., 1., 0., 0., 1., 1., 0., 1., 0.,
        1., 0.])
predicts tensor([1., 1., 1., 0., 1., 1., 0., 1., 1., 1., 1., 1., 1., 1., 1., 1., 0., 0.,
        1., 0.])
predicts tensor([0., 0., 1., 0., 0., 1., 1., 1., 1., 0., 1., 1., 1., 0., 1., 1., 1., 0.,
        1., 0.])
predicts tensor([0., 1., 1., 1., 0., 1., 0., 0., 1., 1., 1., 1., 1., 1., 0., 0., 0., 0.,
        1., 0.])
predicts tensor([1., 1., 1., 1., 1., 1., 1., 0., 1., 1., 1., 0., 0., 1., 0., 0., 1., 1.,
        0., 0.])
predicts tensor([1., 1., 1.])
Validation accuracy:  0.6829268292682927
Confusión matrix: 
[[33 27]
 [12 51]]

 The prediction of the following files is incorrect: 
The file vector_representation/cuttly.py.txt is a false positive 
The file vector_representation/commands.py.txt is a false positive 
The file vector_representation/check.py.txt is a false positive 
The file vector_representation/driver_context.py.txt is a false positive 
The file vector_representation/bigquery.py.txt is a false positive 
The file vector_representation/_write_text.py.txt is a false positive 
The file vector_representation/concurrent.py.txt is a false positive 
The file vector_representation/rolling.py.txt is a false negative 
The file vector_representation/binary_search_tree.py.txt is a false positive 
The file vector_representation/auth.py.txt is a false negative 
The file vector_representation/_timeouts.py.txt is a false positive 
The file vector_representation/corrector.py.txt is a false positive 
The file vector_representation/common_utils.py.txt is a false negative 
The file vector_representation/batch_sampler.py.txt is a false positive 
The file vector_representation/_signals.py.txt is a false positive 
The file vector_representation/appxmanifest.py.txt is a false positive 
The file vector_representation/_read.py.txt is a false positive 
The file vector_representation/gradcheck.py.txt is a false negative 
The file vector_representation/datastructures.py.txt is a false positive 
The file vector_representation/_traps.py.txt is a false positive 
The file vector_representation/dispatchers.py.txt is a false positive 
The file vector_representation/convert.py.txt is a false positive 
The file vector_representation/bitly.py.txt is a false positive 
The file vector_representation/checkpoint.py.txt is a false negative 
The file vector_representation/activate.py.txt is a false positive 
The file vector_representation/isoparser.py.txt is a false negative 
The file vector_representation/enum_type.py.txt is a false positive 
The file vector_representation/CoreTest.py.txt is a false positive 
The file vector_representation/caffe_translator.py.txt is a false negative 
The file vector_representation/numba_.py.txt is a false negative 
The file vector_representation/layer_model_helper.py.txt is a false negative 
The file vector_representation/optimizer.py.txt is a false negative 
The file vector_representation/configuration.py.txt is a false positive 
The file vector_representation/_config.py.txt is a false negative 
The file vector_representation/emr.py.txt is a false positive 
The file vector_representation/util_1.py.txt is a false negative 
The file vector_representation/audacityAnnotation2WAVs.py.txt is a false positive 
The file vector_representation/coco_utils.py.txt is a false positive 
The file vector_representation/backend_application.py.txt is a false positive 

Confusion matrix, without normalization
[[33 27]
 [12 51]]
Epoch:  7 , Time:  403.04604959487915 , Training Loss:  14422.588771820068 , Validation Loss:  14066.10001046317 , accuracy:  0.6829268292682927
############### 

data:  vector_representation/BearTest.py.txt
data:  vector_representation/column.py.txt
data:  vector_representation/_core.py.txt
data:  vector_representation/audioVisualization.py.txt
data:  vector_representation/budget.py.txt
data:  vector_representation/compound.py.txt
data:  vector_representation/decorators.py.txt
data:  vector_representation/circular_linked_list.py.txt
data:  vector_representation/crypto_sign.py.txt
data:  vector_representation/TrainerBase.py.txt
data:  vector_representation/lock.py.txt
data:  vector_representation/interval.py.txt
data:  vector_representation/ansible.py.txt
data:  vector_representation/adfly.py.txt
data:  vector_representation/base.py.txt
data:  vector_representation/btrfs.py.txt
data:  vector_representation/pytesseract.py.txt
data:  vector_representation/audioBasicIO.py.txt
data:  vector_representation/threading.py.txt
data:  vector_representation/base.py.txt
data:  vector_representation/category_crossing_benchmark.py.txt
data:  vector_representation/axisgrid.py.txt
data:  vector_representation/dynamic_params.py.txt
data:  vector_representation/common.py.txt
data:  vector_representation/constrain.py.txt
data:  vector_representation/_data_types.py.txt
data:  vector_representation/creator.py.txt
data:  vector_representation/crypto_scalarmult.py.txt
data:  vector_representation/cloudwatch.py.txt
data:  vector_representation/pyparsing.py.txt
data:  vector_representation/_describe.py.txt
data:  vector_representation/chilpit.py.txt
data:  vector_representation/lr_scheduler.py.txt
data:  vector_representation/apt_invalid_operation.py.txt
data:  vector_representation/_dataclasses.py.txt
data:  vector_representation/dataframe.py.txt
data:  vector_representation/layer_utils.py.txt
data:  vector_representation/test_torch_failure.py.txt
data:  vector_representation/context.py.txt
data:  vector_representation/control.py.txt
data:  vector_representation/binder.py.txt
data:  vector_representation/conftest.py.txt
data:  vector_representation/_highlevel_socket.py.txt
data:  vector_representation/apt.py.txt
data:  vector_representation/beatport.py.txt
data:  vector_representation/cassandra.py.txt
data:  vector_representation/cache.py.txt
data:  vector_representation/dask_cudf.py.txt
data:  vector_representation/cli.py.txt
data:  vector_representation/router.py.txt
data:  vector_representation/crypto_secretstream.py.txt
data:  vector_representation/support.py.txt
data:  vector_representation/tf_utils.py.txt
data:  vector_representation/_logic.py.txt
data:  vector_representation/load.py.txt
data:  vector_representation/callstack_sampler.py.txt
data:  vector_representation/_read_excel.py.txt
data:  vector_representation/client_credentials.py.txt
data:  vector_representation/craft_utils.py.txt
data:  vector_representation/asyncsupport.py.txt
data:  vector_representation/_argon2.py.txt
data:  vector_representation/subtypes.py.txt
data:  vector_representation/_get.py.txt
data:  vector_representation/_sequencer.py.txt
data:  vector_representation/zcbuildout.py.txt
data:  vector_representation/encoding.py.txt
data:  vector_representation/combinerefs.py.txt
data:  vector_representation/craft.py.txt
data:  vector_representation/_jit_internal.py.txt
data:  vector_representation/test_utils.py.txt
data:  vector_representation/_parking_lot.py.txt
data:  vector_representation/abstract_outliers_bounds.py.txt
data:  vector_representation/_check_streams.py.txt
data:  vector_representation/Memoize.py.txt
data:  vector_representation/_make.py.txt
data:  vector_representation/metrics_utils.py.txt
data:  vector_representation/astraea.py.txt
data:  vector_representation/brew.py.txt
data:  vector_representation/crypto_secretbox.py.txt
data:  vector_representation/dist_utils.py.txt
data:  vector_representation/clckru.py.txt
data:  vector_representation/codecs.py.txt
data:  vector_representation/calendar.py.txt
data:  vector_representation/_write_dataset.py.txt
data:  vector_representation/creator-ext.py.txt
data:  vector_representation/alignments.py.txt
data:  vector_representation/compileall.py.txt
data:  vector_representation/mlp_identity_tf.py.txt
data:  vector_representation/eager_tf_policy.py.txt
data:  vector_representation/junos.py.txt
data:  vector_representation/_decorator.py.txt
data:  vector_representation/authorization_code.py.txt
data:  vector_representation/connect.py.txt
data:  vector_representation/query.py.txt
data:  vector_representation/util.py.txt
data:  vector_representation/type1font.py.txt
data:  vector_representation/base_handler.py.txt
data:  vector_representation/utils.py.txt
data:  vector_representation/test_stress_sortedlist.py.txt
data:  vector_representation/benchmark.py.txt
data:  vector_representation/conf.py.txt
data:  vector_representation/udf.py.txt
data:  vector_representation/crypto_pwhash.py.txt
data:  vector_representation/nspawn.py.txt
data:  vector_representation/artist.py.txt
data:  vector_representation/broker.py.txt
data:  vector_representation/_copy.py.txt
data:  vector_representation/parser_utils.py.txt
data:  vector_representation/freeze.py.txt
data:  vector_representation/prompt.py.txt
data:  vector_representation/bptt_sampler.py.txt
data:  vector_representation/_io_windows.py.txt
data:  vector_representation/training_utils_v1_test.py.txt
data:  vector_representation/_write_excel.py.txt
data:  vector_representation/brew.py.txt
data:  vector_representation/junkdrawer.py.txt
data:  vector_representation/exception_handler.py.txt
data:  vector_representation/jit_metaprogramming_utils.py.txt
data:  vector_representation/web_1.py.txt
